Länskod;Länsnamn;Kommunkod ;Kommunnamn;Beteckning på tätort;x-koordinat;y-koordinat;x;y;;;;;;
14;Västra Götaland;1463;Mark;Fotskäl;348 939;6 372 655;348939;6372655;;;;;;
14;Västra Götaland;1463;Mark;Flygsnäs och Hägnen;342 727;6 387 963;342727;6387963;;;;;;
14;Västra Götaland;1463;Mark;Kinna;360 744;6 374 802;360744;6374802;;;;;;
14;Västra Götaland;1465;Svenljunga;Hillared;390 119;6 388 686;390119;6388686;;;;;;
14;Västra Götaland;1465;Svenljunga;Holsljunga;378 323;6 365 083;378323;6365083;;;;;;
14;Västra Götaland;1465;Svenljunga;Mjöbäck;372 109;6 353 974;372109;6353974;;;;;;
14;Västra Götaland;1465;Svenljunga;Sexdrega;387 500;6 383 350;387500;6383350;;;;;;
14;Västra Götaland;1465;Svenljunga;Östra Frölunda;381 359;6 357 051;381359;6357051;;;;;;
14;Västra Götaland;1465;Svenljunga;Överlida;373 596;6 358 196;373596;6358196;;;;;;
14;Västra Götaland;1465;Svenljunga;Sandsjön och Sågbacken*;386 611;6 388 057;386611;6388057;;;;;;
14;Västra Götaland;1465;Svenljunga;Svenljunga;386 603;6 374 172;386603;6374172;;;;;;
14;Västra Götaland;1466;Herrljunga;Ljung och Annelund;386 299;6 429 122;386299;6429122;;;;;;
14;Västra Götaland;1466;Herrljunga;Herrljunga;384 129;6 439 332;384129;6439332;;;;;;
14;Västra Götaland;1470;Vara;Arentorp;374 970;6 457 045;374970;6457045;;;;;;
14;Västra Götaland;1470;Vara;Emtunga;382 791;6 458 769;382791;6458769;;;;;;
14;Västra Götaland;1470;Vara;Jung;389 410;6 466 669;389410;6466669;;;;;;
14;Västra Götaland;1470;Vara;Kvänum;393 747;6 463 357;393747;6463357;;;;;;
14;Västra Götaland;1470;Vara;Larv;389 033;6 451 505;389033;6451505;;;;;;
14;Västra Götaland;1470;Vara;Stora Levene;378 249;6 466 924;378249;6466924;;;;;;
14;Västra Götaland;1470;Vara;Tråvad;387 708;6 458 072;387708;6458072;;;;;;
14;Västra Götaland;1470;Vara;Vedum;382 210;6 449 444;382210;6449444;;;;;;
14;Västra Götaland;1470;Vara;Vara;380 439;6 459 720;380439;6459720;;;;;;
14;Västra Götaland;1471;Götene;Hällekis;409 231;6 499 816;409231;6499816;;;;;;
14;Västra Götaland;1471;Götene;Källby;400 425;6 487 783;400425;6487783;;;;;;
14;Västra Götaland;1471;Götene;Lundsbrunn;409 446;6 482 357;409446;6482357;;;;;;
14;Västra Götaland;1471;Götene;Götene;409 951;6 487 886;409951;6487886;;;;;;
14;Västra Götaland;1472;Tibro;Fagersanna;458 438;6 480 871;458438;6480871;;;;;;
14;Västra Götaland;1472;Tibro;Bråbacka*;455 011;6 480 108;455011;6480108;;;;;;
14;Västra Götaland;1472;Tibro;Tibro;450 753;6 475 483;450753;6475483;;;;;;
14;Västra Götaland;1473;Töreboda;Moholm;444 256;6 496 678;444256;6496678;;;;;;
14;Västra Götaland;1473;Töreboda;Älgarås;456 543;6 519 199;456543;6519199;;;;;;
14;Västra Götaland;1473;Töreboda;Töreboda;449 722;6 507 722;449722;6507722;;;;;;
14;Västra Götaland;1480;Göteborg;Angered;327 261;6 408 523;327261;6408523;;;;;;
14;Västra Götaland;1480;Göteborg;Asperö;308 846;6 394 060;308846;6394060;;;;;;
14;Västra Götaland;1480;Göteborg;Björlanda*;310 729;6 406 694;310729;6406694;;;;;;
14;Västra Götaland;1480;Göteborg;Brännö;307 653;6 393 532;307653;6393532;;;;;;
14;Västra Götaland;1480;Göteborg;Nordöstra Göteborg;324 380;6 409 690;324380;6409690;;;;;;
14;Västra Götaland;1480;Göteborg;Låssby;311 974;6 404 087;311974;6404087;;;;;;
14;Västra Götaland;1480;Göteborg;Tumlehed;305 220;6 403 458;305220;6403458;;;;;;
14;Västra Götaland;1480;Göteborg;Nolvik;311 810;6 408 008;311810;6408008;;;;;;
14;Västra Götaland;1480;Göteborg;Torslanda;307 920;6 402 241;307920;6402241;;;;;;
14;Västra Götaland;1480;Göteborg;Olofstorp;330 391;6 409 593;330391;6409593;;;;;;
14;Västra Götaland;1480;Göteborg;Stenared;333 964;6 409 572;333964;6409572;;;;;;
14;Västra Götaland;1480;Göteborg;Styrsö och Donsö;308 273;6 389 629;308273;6389629;;;;;;
14;Västra Götaland;1480;Göteborg;Säve;316 498;6 411 059;316498;6411059;;;;;;
14;Västra Götaland;1480;Göteborg;Vrångö;307 679;6 385 751;307679;6385751;;;;;;
14;Västra Götaland;1480;Göteborg;Assmundtorp och Skändla;317 685;6 408 604;317685;6408604;;;;;;
14;Västra Götaland;1480;Göteborg;Göteborg;320 691;6 394 499;320691;6394499;;;;;;
14;Västra Götaland;1481;Mölndal;Hällesåker;332 196;6 388 069;332196;6388069;;;;;;
14;Västra Götaland;1481;Mölndal;Björnåsen;323 502;6 385 065;323502;6385065;;;;;;
14;Västra Götaland;1481;Mölndal;Västra Balltorp*;321 124;6 391 019;321124;6391019;;;;;;
14;Västra Götaland;1482;Kungälv;Diseröd;323 869;6 424 586;323869;6424586;;;;;;
14;Västra Götaland;1482;Kungälv;Kyrkeby och Nereby;312 981;6 411 631;312981;6411631;;;;;;
14;Västra Götaland;1482;Kungälv;Kode;313 742;6 426 571;313742;6426571;;;;;;
14;Västra Götaland;1482;Kungälv;Kovikshamn och Åkerhög;304 581;6 415 385;304581;6415385;;;;;;
14;Västra Götaland;1482;Kungälv;Kareby och Ringby;317 662;6 423 178;317662;6423178;;;;;;
14;Västra Götaland;1482;Kungälv;Kärna;309 940;6 416 026;309940;6416026;;;;;;
14;Västra Götaland;1482;Kungälv;Lundby och Rogstorp;317 623;6 424 543;317623;6424543;;;;;;
14;Västra Götaland;1482;Kungälv;Marstrand;297 318;6 421 148;297318;6421148;;;;;;
14;Västra Götaland;1482;Kungälv;Arvidsvik;298 378;6 421 643;298378;6421643;;;;;;
14;Västra Götaland;1482;Kungälv;Risby;313 372;6 421 318;313372;6421318;;;;;;
14;Västra Götaland;1482;Kungälv;Signehög och Norrmannebo;329 572;6 431 974;329572;6431974;;;;;;
14;Västra Götaland;1482;Kungälv;Duvesjön;323 850;6 427 418;323850;6427418;;;;;;
14;Västra Götaland;1482;Kungälv;Tjuvkil;307 180;6 421 749;307180;6421749;;;;;;
14;Västra Götaland;1482;Kungälv;Ödsmål och Åsebyberg;310 806;6 424 255;310806;6424255;;;;;;
14;Västra Götaland;1482;Kungälv;Rörtången och Ödsmåls mosse;307 852;6 423 904;307852;6423904;;;;;;
14;Västra Götaland;1482;Kungälv;Aröd och Timmervik;308 801;6 429 437;308801;6429437;;;;;;
14;Västra Götaland;1482;Kungälv;Lycke och Bremnäs*;306 232;6 419 367;306232;6419367;;;;;;
14;Västra Götaland;1482;Kungälv;Hålta och Vävra*;311 326;6 421 770;311326;6421770;;;;;;
14;Västra Götaland;1482;Kungälv;Kungälv;318 440;6 419 306;318440;6419306;;;;;;
14;Västra Götaland;1484;Lysekil;Brastad;293 747;6 476 891;293747;6476891;;;;;;
14;Västra Götaland;1484;Lysekil;Fiskebäckskil;291 877;6 461 133;291877;6461133;;;;;;
14;Västra Götaland;1484;Lysekil;Grundsund;289 977;6 458 412;289977;6458412;;;;;;
14;Västra Götaland;1484;Lysekil;Rixö och Ryk;292 763;6 474 462;292763;6474462;;;;;;
14;Västra Götaland;1484;Lysekil;Lysekil;291 994;6 465 553;291994;6465553;;;;;;
14;Västra Götaland;1485;Uddevalla;Ammenäs;313 680;6 467 773;313680;6467773;;;;;;
14;Västra Götaland;1485;Uddevalla;Fagerhult;326 232;6 479 469;326232;6479469;;;;;;
14;Västra Götaland;1485;Uddevalla;Hogstorp;310 646;6 477 612;310646;6477612;;;;;;
14;Västra Götaland;1485;Uddevalla;Kurveröd;318 090;6 473 341;318090;6473341;;;;;;
14;Västra Götaland;1485;Uddevalla;Lanesund och Överby;307 080;6 471 705;307080;6471705;;;;;;
14;Västra Götaland;1485;Uddevalla;Ljungskile;319 456;6 457 825;319456;6457825;;;;;;
14;Västra Götaland;1485;Uddevalla;Strandskogen, Restenäs och Ulvesund;316 873;6 458 994;316873;6458994;;;;;;
14;Västra Götaland;1485;Uddevalla;Smedseröd;313 175;6 473 953;313175;6473953;;;;;;
14;Västra Götaland;1485;Uddevalla;Sjöskogen och Strand;315 030;6 464 184;315030;6464184;;;;;;
14;Västra Götaland;1485;Uddevalla;Kristevik och Sundsandvik;305 786;6 469 127;305786;6469127;;;;;;
14;Västra Götaland;1485;Uddevalla;Utby;311 720;6 470 219;311720;6470219;;;;;;
14;Västra Götaland;1485;Uddevalla;Sundsstrand;317 102;6 468 621;317102;6468621;;;;;;
14;Västra Götaland;1485;Uddevalla;Ljungs Berg*;318 309;6 458 484;318309;6458484;;;;;;
14;Västra Götaland;1485;Uddevalla;Uddevalla;319 143;6 472 319;319143;6472319;;;;;;
14;Västra Götaland;1486;Strömstad;Kebal;278 063;6 541 291;278063;6541291;;;;;;
14;Västra Götaland;1486;Strömstad;Skee;285 237;6 537 628;285237;6537628;;;;;;
14;Västra Götaland;1486;Strömstad;Rossö;279 821;6 529 521;279821;6529521;;;;;;
14;Västra Götaland;1486;Strömstad;Strömstad;281 216;6 540 319;281216;6540319;;;;;;
14;Västra Götaland;1487;Vänersborg;Brålanda;345 824;6 494 531;345824;6494531;;;;;;
14;Västra Götaland;1487;Vänersborg;Frändefors;341 315;6 487 225;341315;6487225;;;;;;
14;Västra Götaland;1487;Vänersborg;Nordkroken;348 493;6 474 240;348493;6474240;;;;;;
14;Västra Götaland;1487;Vänersborg;Vargön;348 306;6 471 654;348306;6471654;;;;;;
14;Västra Götaland;1487;Vänersborg;Vänersborg;343 027;6 472 131;343027;6472131;;;;;;
14;Västra Götaland;1488;Trollhättan;Sjuntorp;336 653;6 453 831;336653;6453831;;;;;;
14;Västra Götaland;1488;Trollhättan;Velanda;341 926;6 457 614;341926;6457614;;;;;;
14;Västra Götaland;1488;Trollhättan;Upphärad;341 353;6 449 405;341353;6449405;;;;;;
14;Västra Götaland;1488;Trollhättan;Väne-Åsaka;348 411;6 459 189;348411;6459189;;;;;;
14;Västra Götaland;1488;Trollhättan;Trollhättan;341 640;6 464 020;341640;6464020;;;;;;
14;Västra Götaland;1489;Alingsås;Långared;353 714;6 436 400;353714;6436400;;;;;;
14;Västra Götaland;1489;Alingsås;Magra;359 967;6 443 659;359967;6443659;;;;;;
14;Västra Götaland;1489;Alingsås;Hästeryd och Ryd;351 294;6 416 412;351294;6416412;;;;;;
14;Västra Götaland;1489;Alingsås;Färgens östra strand;354 233;6 417 444;354233;6417444;;;;;;
14;Västra Götaland;1489;Alingsås;Gräfsnäs;351 824;6 440 323;351824;6440323;;;;;;
14;Västra Götaland;1489;Alingsås;Hjälmared;354 138;6 419 446;354138;6419446;;;;;;
14;Västra Götaland;1489;Alingsås;Ingared;349 380;6 415 555;349380;6415555;;;;;;
14;Västra Götaland;1489;Alingsås;Sollebrunn;354 607;6 445 032;354607;6445032;;;;;;
14;Västra Götaland;1489;Alingsås;Stora Mellby;357 587;6 447 109;357587;6447109;;;;;;
14;Västra Götaland;1489;Alingsås;Västerbodarna;349 969;6 418 684;349969;6418684;;;;;;
14;Västra Götaland;1489;Alingsås;Alingsås;353 587;6 423 563;353587;6423563;;;;;;
14;Västra Götaland;1490;Borås;Bosnäs;372 169;6 394 586;372169;6394586;;;;;;
14;Västra Götaland;1490;Borås;Aplared;384 899;6 391 324;384899;6391324;;;;;;
14;Västra Götaland;1490;Borås;Borgstena;382 302;6 417 552;382302;6417552;;;;;;
14;Västra Götaland;1490;Borås;Bredared;374 532;6 408 859;374532;6408859;;;;;;
14;Västra Götaland;1490;Borås;Dalsjöfors;387 331;6 399 016;387331;6399016;;;;;;
14;Västra Götaland;1490;Borås;Dannike;394 278;6 395 250;394278;6395250;;;;;;
14;Västra Götaland;1490;Borås;Fristad;381 787;6 409 714;381787;6409714;;;;;;
14;Västra Götaland;1490;Borås;Frufällan;379 083;6 404 642;379083;6404642;;;;;;
14;Västra Götaland;1490;Borås;Gånghester och Målsryd;382 192;6 395 917;382192;6395917;;;;;;
14;Västra Götaland;1490;Borås;Hedared;366 262;6 409 565;366262;6409565;;;;;;
14;Västra Götaland;1490;Borås;Kinnarumma;373 124;6 386 074;373124;6386074;;;;;;
14;Västra Götaland;1490;Borås;Rydboholm;373 734;6 392 332;373734;6392332;;;;;;
14;Västra Götaland;1490;Borås;Rångedala;388 828;6 407 290;388828;6407290;;;;;;
14;Västra Götaland;1490;Borås;Sjömarken och Viared*;370 613;6 397 668;370613;6397668;;;;;;
14;Västra Götaland;1490;Borås;Sandhult;370 402;6 405 431;370402;6405431;;;;;;
14;Västra Götaland;1490;Borås;Viskafors;370 375;6 388 749;370375;6388749;;;;;;
14;Västra Götaland;1490;Borås;Äspered;391 752;6 402 984;391752;6402984;;;;;;
14;Västra Götaland;1490;Borås;Funningen;373 891;6 395 986;373891;6395986;;;;;;
14;Västra Götaland;1490;Borås;Sandared;368 090;6 398 934;368090;6398934;;;;;;
14;Västra Götaland;1490;Borås;Borås;377 625;6 400 313;377625;6400313;;;;;;
14;Västra Götaland;1491;Ulricehamn;Blidsberg;410 780;6 421 673;410780;6421673;;;;;;
14;Västra Götaland;1491;Ulricehamn;Dalum;409 022;6 418 808;409022;6418808;;;;;;
14;Västra Götaland;1491;Ulricehamn;Gällstad;406 054;6 392 983;406054;6392983;;;;;;
14;Västra Götaland;1491;Ulricehamn;Hulu;398 635;6 396 476;398635;6396476;;;;;;
14;Västra Götaland;1491;Ulricehamn;Hökerum;398 046;6 412 333;398046;6412333;;;;;;
14;Västra Götaland;1491;Ulricehamn;Marbäck;406 106;6 400 840;406106;6400840;;;;;;
14;Västra Götaland;1491;Ulricehamn;Nitta;392 321;6 410 987;392321;6410987;;;;;;
14;Västra Götaland;1491;Ulricehamn;Rånnaväg;408 609;6 393 855;408609;6393855;;;;;;
14;Västra Götaland;1491;Ulricehamn;Timmele;406 746;6 413 808;406746;6413808;;;;;;
14;Västra Götaland;1491;Ulricehamn;Trädet;413 471;6 427 975;413471;6427975;;;;;;
14;Västra Götaland;1491;Ulricehamn;Vegby;402 844;6 393 836;402844;6393836;;;;;;
14;Västra Götaland;1491;Ulricehamn;Ulricehamn;406 023;6 406 222;406023;6406222;;;;;;
14;Västra Götaland;1492;Åmål;Fengersfors;354 404;6 542 298;354404;6542298;;;;;;
14;Västra Götaland;1492;Åmål;Tösse;364 526;6 539 414;364526;6539414;;;;;;
14;Västra Götaland;1492;Åmål;Åmål;367 864;6 548 075;367864;6548075;;;;;;
14;Västra Götaland;1493;Mariestad;Lugnås;424 529;6 501 902;424529;6501902;;;;;;
14;Västra Götaland;1493;Mariestad;Lyrestad;445 516;6 518 467;445516;6518467;;;;;;
14;Västra Götaland;1493;Mariestad;Sjötorp;441 075;6 522 383;441075;6522383;;;;;;
14;Västra Götaland;1493;Mariestad;Ullervad;433 315;6 503 791;433315;6503791;;;;;;
14;Västra Götaland;1493;Mariestad;Mariestad;432 209;6 507 546;432209;6507546;;;;;;
14;Västra Götaland;1494;Lidköping;Lidköping norra;390 800;6 489 649;390800;6489649;;;;;;
14;Västra Götaland;1494;Lidköping;Filsbäck;397 955;6 484 393;397955;6484393;;;;;;
14;Västra Götaland;1494;Lidköping;Järpås;381 552;6 472 814;381552;6472814;;;;;;
14;Västra Götaland;1494;Lidköping;Saleby;391 713;6 472 229;391713;6472229;;;;;;
14;Västra Götaland;1494;Lidköping;Vinninga;398 614;6 480 430;398614;6480430;;;;;;
14;Västra Götaland;1494;Lidköping;Örslösa;383 763;6 487 096;383763;6487096;;;;;;
14;Västra Götaland;1494;Lidköping;Mellby;384 555;6 480 741;384555;6480741;;;;;;
14;Västra Götaland;1494;Lidköping;Lidköping;391 961;6 485 404;391961;6485404;;;;;;
14;Västra Götaland;1495;Skara;Ardala;402 729;6 470 143;402729;6470143;;;;;;
14;Västra Götaland;1495;Skara;Axvall;416 699;6 472 561;416699;6472561;;;;;;
14;Västra Götaland;1495;Skara;Eggby;420 864;6 477 923;420864;6477923;;;;;;
14;Västra Götaland;1495;Skara;Varnhem;421 112;6 472 445;421112;6472445;;;;;;
14;Västra Götaland;1495;Skara;Skara;408 474;6 472 357;408474;6472357;;;;;;
14;Västra Götaland;1496;Skövde;Igelstorp;440 138;6 473 614;440138;6473614;;;;;;
14;Västra Götaland;1496;Skövde;Lerdala;425 024;6 482 688;425024;6482688;;;;;;
14;Västra Götaland;1496;Skövde;Skultorp;431 718;6 467 301;431718;6467301;;;;;;
14;Västra Götaland;1496;Skövde;Stöpen;433 952;6 482 771;433952;6482771;;;;;;
14;Västra Götaland;1496;Skövde;Tidan;442 257;6 492 344;442257;6492344;;;;;;
14;Västra Götaland;1496;Skövde;Timmersdala;427 886;6 487 773;427886;6487773;;;;;;
14;Västra Götaland;1496;Skövde;Ulvåker;437 481;6 482 074;437481;6482074;;;;;;
14;Västra Götaland;1496;Skövde;Väring;440 046;6 485 134;440046;6485134;;;;;;
14;Västra Götaland;1496;Skövde;Värsås;444 210;6 467 814;444210;6467814;;;;;;
14;Västra Götaland;1496;Skövde;Skövde;433 461;6 473 633;433461;6473633;;;;;;
14;Västra Götaland;1497;Hjo;Korsberga;447 179;6 462 774;447179;6462774;;;;;;
14;Västra Götaland;1497;Hjo;Hjo;457 578;6 462 670;457578;6462670;;;;;;
14;Västra Götaland;1498;Tidaholm;Ekedalen;431 922;6 451 574;431922;6451574;;;;;;
14;Västra Götaland;1498;Tidaholm;Madängsholm;436 659;6 444 786;436659;6444786;;;;;;
14;Västra Götaland;1498;Tidaholm;Tidaholm;438 758;6 449 097;438758;6449097;;;;;;
14;Västra Götaland;1499;Falköping;Floby;402 270;6 445 361;402270;6445361;;;;;;
14;Västra Götaland;1499;Falköping;Gudhem;415 863;6 454 886;415863;6454886;;;;;;
14;Västra Götaland;1499;Falköping;Kinnarp;412 781;6 438 234;412781;6438234;;;;;;
14;Västra Götaland;1499;Falköping;Kättilstorp;423 938;6 434 112;423938;6434112;;;;;;
14;Västra Götaland;1499;Falköping;Odensberg;408 333;6 446 936;408333;6446936;;;;;;
14;Västra Götaland;1499;Falköping;Stenstorp;424 799;6 459 805;424799;6459805;;;;;;
14;Västra Götaland;1499;Falköping;Torbjörntorp;417 420;6 452 964;417420;6452964;;;;;;
14;Västra Götaland;1499;Falköping;Vartofta;419 300;6 440 219;419300;6440219;;;;;;
14;Västra Götaland;1499;Falköping;Åsarp;415 172;6 432 218;415172;6432218;;;;;;
14;Västra Götaland;1499;Falköping;Falköping;415 009;6 448 532;415009;6448532;;;;;;
17;Värmland;1715;Kil;Fagerås;399 590;6 599 237;399590;6599237;;;;;;
17;Värmland;1715;Kil;Högboda;390 175;6 603 944;390175;6603944;;;;;;
17;Värmland;1715;Kil;Östra Stenåsen;406 197;6 596 524;406197;6596524;;;;;;
17;Värmland;1715;Kil;Kil;403 602;6 599 301;403602;6599301;;;;;;
17;Värmland;1730;Eda;Eda Glasbruk;347 325;6 645 388;347325;6645388;;;;;;
17;Värmland;1730;Eda;Koppom;339 984;6 621 570;339984;6621570;;;;;;
17;Värmland;1730;Eda;Åmotfors;352 045;6 628 103;352045;6628103;;;;;;
17;Värmland;1730;Eda;Charlottenberg;349 147;6 641 395;349147;6641395;;;;;;
17;Värmland;1737;Torsby;Oleby;391 217;6 667 876;391217;6667876;;;;;;
17;Värmland;1737;Torsby;Stöllet;404 773;6 698 263;404773;6698263;;;;;;
17;Värmland;1737;Torsby;Sysslebäck;384 206;6 733 866;384206;6733866;;;;;;
17;Värmland;1737;Torsby;Torsby;389 652;6 668 268;389652;6668268;;;;;;
17;Värmland;1760;Storfors;Kyrksten;465 509;6 588 907;465509;6588907;;;;;;
17;Värmland;1760;Storfors;Storfors;458 995;6 600 122;458995;6600122;;;;;;
17;Värmland;1761;Hammarö;Rud;419 508;6 575 369;419508;6575369;;;;;;
17;Värmland;1761;Hammarö;Tye;418 140;6 579 651;418140;6579651;;;;;;
17;Värmland;1761;Hammarö;Vidöåsen;412 065;6 579 225;412065;6579225;;;;;;
17;Värmland;1761;Hammarö;Skoghall;414 570;6 577 984;414570;6577984;;;;;;
17;Värmland;1762;Munkfors;Munkfors;418 192;6 633 677;418192;6633677;;;;;;
17;Värmland;1763;Forshaga;Deje;414 057;6 608 389;414057;6608389;;;;;;
17;Värmland;1763;Forshaga;Dyvelsten;411 597;6 598 400;411597;6598400;;;;;;
17;Värmland;1763;Forshaga;Forshaga;414 306;6 600 118;414306;6600118;;;;;;
17;Värmland;1764;Grums;Segmon;388 307;6 572 179;388307;6572179;;;;;;
17;Värmland;1764;Grums;Slottsbron;392 060;6 577 412;392060;6577412;;;;;;
17;Värmland;1764;Grums;Grums;392 507;6 580 900;392507;6580900;;;;;;
17;Värmland;1765;Årjäng;Töcksfors;321 224;6 600 832;321224;6600832;;;;;;
17;Värmland;1765;Årjäng;Årjäng;337 229;6 586 297;337229;6586297;;;;;;
17;Värmland;1766;Sunne;Lysvik;395 999;6 654 683;395999;6654683;;;;;;
17;Värmland;1766;Sunne;Rottneros;393 944;6 630 090;393944;6630090;;;;;;
17;Värmland;1766;Sunne;Uddheden;383 264;6 647 262;383264;6647262;;;;;;
17;Värmland;1766;Sunne;Västra Ämtervik;395 633;6 622 270;395633;6622270;;;;;;
17;Värmland;1766;Sunne;Sunne;395 915;6 635 055;395915;6635055;;;;;;
17;Värmland;1780;Karlstad;Alster;421 853;6 585 276;421853;6585276;;;;;;
17;Värmland;1780;Karlstad;Edsvalla;398 394;6 589 891;398394;6589891;;;;;;
17;Värmland;1780;Karlstad;Edsvalla Övre bruket;399 100;6 591 055;399100;6591055;;;;;;
17;Värmland;1780;Karlstad;Molkom;427 657;6 607 969;427657;6607969;;;;;;
17;Värmland;1780;Karlstad;Norsbron;399 318;6 585 873;399318;6585873;;;;;;
17;Värmland;1780;Karlstad;Älvåker och Råtorp;414 054;6 586 751;414054;6586751;;;;;;
17;Värmland;1780;Karlstad;Skattkärr;424 467;6 586 714;424467;6586714;;;;;;
17;Värmland;1780;Karlstad;Skåre;411 115;6 589 815;411115;6589815;;;;;;
17;Värmland;1780;Karlstad;Vallargärdet;418 577;6 593 169;418577;6593169;;;;;;
17;Värmland;1780;Karlstad;Vålberg;397 037;6 584 853;397037;6584853;;;;;;
17;Värmland;1780;Karlstad;Väse;434 832;6 583 179;434832;6583179;;;;;;
17;Värmland;1780;Karlstad;Karlstad;415 169;6 586 056;415169;6586056;;;;;;
17;Värmland;1781;Kristinehamn;Björneborg;457 073;6 567 096;457073;6567096;;;;;;
17;Värmland;1781;Kristinehamn;Bäckhammar;453 521;6 558 086;453521;6558086;;;;;;
17;Värmland;1781;Kristinehamn;Ölme;443 792;6 580 894;443792;6580894;;;;;;
17;Värmland;1781;Kristinehamn;Kristinehamn;449 038;6 574 435;449038;6574435;;;;;;
17;Värmland;1782;Filipstad;Lesjöfors;454 417;6 649 046;454417;6649046;;;;;;
17;Värmland;1782;Filipstad;Nykroppa;460 791;6 609 400;460791;6609400;;;;;;
17;Värmland;1782;Filipstad;Persberg;457 946;6 624 041;457946;6624041;;;;;;
17;Värmland;1782;Filipstad;Filipstad;452 796;6 618 973;452796;6618973;;;;;;
17;Värmland;1783;Hagfors;Bergsäng;420 451;6 664 815;420451;6664815;;;;;;
17;Värmland;1783;Hagfors;Geijersholm;429 127;6 659 448;429127;6659448;;;;;;
17;Värmland;1783;Hagfors;Ekshärad;416 394;6 671 726;416394;6671726;;;;;;
17;Värmland;1783;Hagfors;Råda;421 570;6 652 493;421570;6652493;;;;;;
17;Värmland;1783;Hagfors;Sunnemo;427 448;6 639 993;427448;6639993;;;;;;
17;Värmland;1783;Hagfors;Uddeholm;423 089;6 654 800;423089;6654800;;;;;;
17;Värmland;1783;Hagfors;Hagfors;427 208;6 655 773;427208;6655773;;;;;;
17;Värmland;1784;Arvika;Edane;376 976;6 612 085;376976;6612085;;;;;;
17;Värmland;1784;Arvika;Gunnarskog;363 381;6 633 336;363381;6633336;;;;;;
17;Värmland;1784;Arvika;Jössefors;359 525;6 617 607;359525;6617607;;;;;;
17;Värmland;1784;Arvika;Klässbol;372 458;6 601 941;372458;6601941;;;;;;
17;Värmland;1784;Arvika;Sulvik;353 306;6 618 839;353306;6618839;;;;;;
17;Värmland;1784;Arvika;Arvika;364 723;6 615 875;364723;6615875;;;;;;
17;Värmland;1785;Säffle;Svanskog;360 120;6 562 250;360120;6562250;;;;;;
17;Värmland;1785;Säffle;Värmlandsbro;387 320;6 563 135;387320;6563135;;;;;;
17;Värmland;1785;Säffle;Säffle;380 794;6 556 642;380794;6556642;;;;;;
18;Örebro;1814;Lekeberg;Gropen;490 063;6 557 324;490063;6557324;;;;;;
18;Örebro;1814;Lekeberg;Mullhyttan;481 619;6 557 948;481619;6557948;;;;;;
18;Örebro;1814;Lekeberg;Vintrosa;494 524;6 567 531;494524;6567531;;;;;;
18;Örebro;1814;Lekeberg;Fjugesta;492 666;6 559 628;492666;6559628;;;;;;
18;Örebro;1860;Laxå;Finnerödja;467 581;6 532 050;467581;6532050;;;;;;
18;Örebro;1860;Laxå;Hasselfors;480 117;6 550 038;480117;6550038;;;;;;
18;Örebro;1860;Laxå;Laxå;478 242;6 538 098;478242;6538098;;;;;;
18;Örebro;1861;Hallsberg;Hjortkvarn;525 122;6 528 692;525122;6528692;;;;;;
18;Örebro;1861;Hallsberg;Pålsboda;519 522;6 547 344;519522;6547344;;;;;;
18;Örebro;1861;Hallsberg;Sköllersta;519 310;6 555 349;519310;6555349;;;;;;
18;Örebro;1861;Hallsberg;Vretstorp;492 339;6 542 730;492339;6542730;;;;;;
18;Örebro;1861;Hallsberg;Östansjö;498 696;6 544 650;498696;6544650;;;;;;
18;Örebro;1861;Hallsberg;Hallsberg;503 777;6 548 301;503777;6548301;;;;;;
18;Örebro;1862;Degerfors;Svartå;472 339;6 554 512;472339;6554512;;;;;;
18;Örebro;1862;Degerfors;Degerfors;467 330;6 566 734;467330;6566734;;;;;;
18;Örebro;1863;Hällefors;Grythyttan;473 766;6 618 939;473766;6618939;;;;;;
18;Örebro;1863;Hällefors;Hällefors;472 867;6 627 341;472867;6627341;;;;;;
18;Örebro;1864;Ljusnarsberg;Ställdalen;496 704;6 644 488;496704;6644488;;;;;;
18;Örebro;1864;Ljusnarsberg;Kopparberg;499 094;6 636 597;499094;6636597;;;;;;
18;Örebro;1880;Örebro;Askersby;527 025;6 556 808;527025;6556808;;;;;;
18;Örebro;1880;Örebro;Ervalla;513 957;6 588 974;513957;6588974;;;;;;
18;Örebro;1880;Örebro;Ekeby-Almby;519 097;6 569 272;519097;6569272;;;;;;
18;Örebro;1880;Örebro;Garphyttan;496 313;6 573 892;496313;6573892;;;;;;
18;Örebro;1880;Örebro;Glanshammar;522 996;6 575 320;522996;6575320;;;;;;
18;Örebro;1880;Örebro;Hampetorp;538 140;6 555 799;538140;6555799;;;;;;
18;Örebro;1880;Örebro;Hovsta;512 823;6 578 579;512823;6578579;;;;;;
18;Örebro;1880;Örebro;Kilsmo;531 081;6 547 787;531081;6547787;;;;;;
18;Örebro;1880;Örebro;Latorpsbruk;499 034;6 570 373;499034;6570373;;;;;;
18;Örebro;1880;Örebro;Norra Bro;514 122;6 564 360;514122;6564360;;;;;;
18;Örebro;1880;Örebro;Odensbacken;530 247;6 558 459;530247;6558459;;;;;;
18;Örebro;1880;Örebro;Stora Mellösa;528 603;6 563 607;528603;6563607;;;;;;
18;Örebro;1880;Örebro;Ölmbrotorp;513 876;6 583 912;513876;6583912;;;;;;
18;Örebro;1880;Örebro;Sjöboviken;532 124;6 576 348;532124;6576348;;;;;;
